Indicadores municipales de sostenibilidad: Valor Añadido Bruto del sector construcción (%);;;;;;;;;;;;;
"";;;;;;;;;;;;;
Resumen de datos;;;;;;;;;;;;;
01020;Kuartango;6,59;8,81;8,07;5,83;5,59;9,10;16,20;8,10;3,60;6,40;0,80;1,90
01028;Labastida/Bastida;3,11;2,70;3,23;3,73;3,73;2,70;3,50;4,50;4,90;5,90;6,70;5,80
01030;Lagrán;18,94;9,61;17,34;22,69;20,50;10,50;7,40;8,50;9,10;6,80;9,40;4,10
01031;Laguardia;1,61;1,44;1,58;2,11;2,30;2,10;2,00;3,60;2,10;2,50;2,40;2,40
01032;Lanciego/Lantziego;1,93;2,37;3,12;2,49;2,84;2,80;3,20;2,80;4,20;6,00;5,70;3,40
48051;Lanestosa;8,94;8,74;9,59;10,61;10,87;12,30;6,00;4,80;58,30;8,20;11,30;6,20
01902;Lantarón;0,61;0,67;0,62;1,02;1,96;2,30;3,00;1,50;1,30;1,40;0,70;0,70
01033;Lapuebla de Labarca;2,74;1,87;2,07;1,23;2,51;1,30;1,70;2,90;4,40;4,80;2,40;2,70
48052;Larrabetzu;1,09;2,19;1,44;1,90;5,08;3,00;2,80;4,00;5,80;6,50;15,50;29,90
20048;Larraul;62,15;67,08;73,02;67,79;67,86;63,40;56,40;17,70;17,60;9,60;56,00;20,10
20902;Lasarte-Oria;6,50;6,92;7,60;6,55;10,93;12,70;20,60;9,00;16,70;7,30;12,00;9,60
01036;Laudio/Llodio;2,98;5,33;7,29;8,13;6,33;4,20;2,20;2,60;3,10;5,40;8,60;6,40
48053;Laukiz;7,70;4,99;5,01;5,81;6,52;7,20;4,50;30,00;33,20;35,10;23,20;18,20
20049;Lazkao;11,64;17,25;16,75;24,65;18,26;17,40;13,60;23,30;5,80;14,50;10,60;8,40
20050;Leaburu;4,23;4,51;5,57;6,32;5,76;6,20;6,20;4,70;6,00;6,30;6,90;10,80
20051;Legazpi;3,95;3,72;3,63;3,96;4,76;4,50;4,60;6,20;7,90;7,30;7,00;6,00
20052;Legorreta;2,98;3,89;2,86;2,95;2,77;3,20;2,20;2,80;2,10;5,20;9,40;4,20
01058;Legutio;0,89;1,51;1,75;1,37;1,48;1,30;1,40;1,60;2,50;3,30;2,40;2,30
20068;Leintz-Gatzaga;0,89;1,25;0,17;0,66;0,83;4,50;2,30;0,50;1,40;12,30;11,60;9,40
48054;Leioa;3,01;4,07;4,19;5,52;4,88;7,10;7,10;10,00;14,40;9,00;12,10;7,70
48057;Lekeitio;4,94;5,15;5,80;5,78;6,52;7,00;5,90;6,70;5,50;9,80;15,30;12,20
48055;Lemoa;5,74;6,24;6,61;6,94;6,02;6,30;6,60;5,50;12,30;13,90;14,20;14,00
48056;Lemoiz;7,20;3,96;4,10;5,70;6,67;7,70;5,80;8,50;52,00;56,40;54,90;26,70
01034;Leza;0,45;3,34;1,03;2,30;2,48;0,70;1,00;2,10;1,00;2,50;1,50;1,40
48081;Lezama;1,43;1,70;2,12;1,93;1,90;2,00;1,70;3,00;4,20;4,20;9,70;7,20
