Indicadores municipales de sostenibilidad: Tasa media de crecimiento acumulativo anual de la renta personal total en el último periodo (%);;;;;;;;;;;;;;;;
"";;;;;;;;;;;;;;;;
Resumen de datos;;;;;;;;;;;;;;;;
20029;Deba;6,42;5,53;-1,22;-0,69;5,54;7,46;4,88;3,66;-0,49;-1,54;-1,32;6,26;7,73;3,71;6,83
48901;Derio;3,66;3,91;5,24;4,59;2,79;2,94;2,86;2,13;0,37;0,12;1,24;1,56;11,45;4,31;6,67
48026;Dima;4,73;2,03;3,29;4,77;2,71;2,20;1,99;1,04;0,79;0,71;-0,11;2,57;8,08;6,02;5,56
20069;Donostia / San Sebastián;8,04;0,48;1,59;4,20;3,03;3,50;3,29;2,66;-0,62;-1,64;-0,10;4,75;8,98;2,00;6,90
48027;Durango;3,94;-0,18;2,79;4,73;2,34;2,46;2,64;1,53;0,17;0,09;-0,39;7,26;6,05;2,19;5,63
48028;Ea;7,95;0,10;2,88;4,91;2,24;2,15;2,96;2,57;-0,88;-1,03;-0,35;4,06;7,27;8,85;5,90
20030;Eibar;3,96;0,59;1,29;1,73;-0,67;5,43;8,67;1,93;-0,94;-1,35;0,73;4,06;8,20;2,76;7,25
48031;Elantxobe;5,86;-1,14;3,17;5,39;2,12;-0,24;-1,04;2,03;1,30;0,10;1,73;2,97;11,89;4,03;8,02
01021;Elburgo/Burgelu;7,66;5,11;1,30;0,39;1,75;-0,81;-1,85;0,69;-1,76;-1,65;0,01;4,72;4,76;7,33;15,05
01022;Elciego;5,05;0,13;-0,02;0,29;-0,29;1,24;5,19;6,68;1,14;-0,07;-1,59;2,74;7,75;9,53;1,59
20031;Elduain;6,05;0,72;1,78;1,92;1,08;1,28;2,79;2,30;0,66;0,95;0,56;7,90;6,15;4,58;5,86
20033;Elgeta;4,95;0,10;1,36;4,26;2,68;1,23;6,07;5,03;-1,98;-2,73;2,55;6,96;7,33;3,61;7,73
20032;Elgoibar;3,60;1,37;3,29;1,34;4,72;5,30;3,27;2,29;-0,06;-0,68;0,87;5,19;7,33;2,85;7,81
48032;Elorrio;5,62;1,96;1,97;3,04;0,85;2,39;3,82;2,47;0,00;-0,72;0,24;4,25;7,67;3,76;6,04
01023;Elvillar/Bilar;-0,10;-12,12;-11,85;2,27;6,39;5,65;10,64;16,25;4,12;0,10;-6,60;4,03;4,63;0,35;1,17
48902;Erandio;5,93;2,19;2,81;3,35;2,42;2,44;1,96;1,25;0,17;-0,05;-0,32;3,97;9,30;4,50;6,20
48033;Ereño;3,57;6,79;0,46;3,35;1,42;-0,34;0,16;-2,83;-0,17;1,03;2,56;2,45;12,45;11,63;4,00
48034;Ermua;5,57;2,36;1,59;3,15;2,96;2,85;2,68;2,33;0,30;-0,46;0,90;3,40;8,82;3,30;6,97
20067;Errenteria;4,47;2,48;2,66;3,58;3,28;2,82;2,19;1,32;-0,93;-1,58;0,34;4,57;9,32;3,97;6,43
